,player,session,date,score,filled
6263,Player 8,Strength Building,2022-06-09,6.0,Filled
6264,Player 8,Strength Building,2022-06-10,8.0,Not Filled
6265,Player 8,Strength Building,2022-06-13,5.0,Not Filled
6266,Player 8,Strength Building,2022-06-14,5.0,Filled
6267,Player 8,Strength Building,2022-06-15,4.0,Not Filled
6268,Player 8,Strength Building,2022-06-16,4.0,Filled
6269,Player 8,Strength Building,2022-06-17,10.0,Not Filled
6270,Player 8,Strength Building,2022-06-20,5.0,Not Filled
6271,Player 8,Strength Building,2022-06-21,5.0,Filled
6272,Player 8,Strength Building,2022-06-22,6.0,Not Filled
6273,Player 8,Strength Building,2022-06-23,3.0,Not Filled
6274,Player 8,Strength Building,2022-06-24,3.0,Filled
6275,Player 8,Strength Building,2022-06-27,5.0,Not Filled
6276,Player 8,Strength Building,2022-06-28,5.0,Not Filled
6277,Player 8,Strength Building,2022-06-29,5.0,Filled
6278,Player 8,Strength Building,2022-06-30,5.0,Filled
6279,Player 8,Strength Building,2022-07-01,4.0,Not Filled
6280,Player 8,Strength Building,2022-07-04,6.0,Not Filled
6281,Player 8,Strength Building,2022-07-05,6.0,Filled
6282,Player 8,Strength Building,2022-07-06,8.0,Not Filled
6283,Player 8,Strength Building,2022-07-07,8.0,Not Filled
6284,Player 8,Strength Building,2022-07-08,9.0,Not Filled
6285,Player 8,Strength Building,2022-07-11,9.0,Filled
6286,Player 8,Strength Building,2022-07-12,9.0,Not Filled
6287,Player 8,Strength Building,2022-07-13,10.0,Not Filled
6288,Player 8,Strength Building,2022-07-14,4.0,Not Filled
6289,Player 8,Strength Building,2022-07-15,6.0,Not Filled
6290,Player 8,Strength Building,2022-07-18,9.0,Not Filled
6291,Player 8,Strength Building,2022-07-19,9.0,Filled
6292,Player 8,Strength Building,2022-07-20,8.0,Not Filled
6293,Player 8,Strength Building,2022-07-21,10.0,Not Filled
6294,Player 8,Strength Building,2022-07-22,10.0,Filled
6295,Player 8,Strength Building,2022-07-25,4.0,Not Filled
6296,Player 8,Strength Building,2022-07-26,5.0,Not Filled
6297,Player 8,Strength Building,2022-07-27,6.0,Not Filled
6298,Player 8,Strength Building,2022-07-28,8.0,Not Filled
6299,Player 8,Strength Building,2022-07-29,8.0,Not Filled
6300,Player 9,Agility,2022-01-03,6.0,Not Filled
6301,Player 9,Agility,2022-01-04,6.0,Filled
6302,Player 9,Agility,2022-01-05,6.0,Not Filled
6303,Player 9,Agility,2022-01-06,8.0,Not Filled
6304,Player 9,Agility,2022-01-07,3.0,Not Filled
6305,Player 9,Agility,2022-01-10,6.0,Not Filled
6306,Player 9,Agility,2022-01-11,6.0,Not Filled
6307,Player 9,Agility,2022-01-12,4.0,Not Filled
6308,Player 9,Agility,2022-01-13,4.0,Filled
6309,Player 9,Agility,2022-01-14,7.0,Not Filled
6310,Player 9,Agility,2022-01-17,10.0,Not Filled
6311,Player 9,Agility,2022-01-18,9.0,Not Filled
6312,Player 9,Agility,2022-01-19,4.0,Not Filled
6313,Player 9,Agility,2022-01-20,7.0,Not Filled
6314,Player 9,Agility,2022-01-21,6.0,Not Filled
6315,Player 9,Agility,2022-01-24,10.0,Not Filled
6316,Player 9,Agility,2022-01-25,3.0,Not Filled
6317,Player 9,Agility,2022-01-26,9.0,Not Filled
6318,Player 9,Agility,2022-01-27,9.0,Filled
6319,Player 9,Agility,2022-01-28,3.0,Not Filled
6320,Player 9,Agility,2022-01-31,6.0,Not Filled
6321,Player 9,Agility,2022-02-01,6.0,Not Filled
6322,Player 9,Agility,2022-02-02,4.0,Not Filled
6323,Player 9,Agility,2022-02-03,8.0,Not Filled
6324,Player 9,Agility,2022-02-04,8.0,Filled
6325,Player 9,Agility,2022-02-07,8.0,Not Filled
6326,Player 9,Agility,2022-02-08,10.0,Not Filled
6327,Player 9,Agility,2022-02-09,10.0,Filled
6328,Player 9,Agility,2022-02-10,10.0,Filled
6329,Player 9,Agility,2022-02-11,3.0,Not Filled
6330,Player 9,Agility,2022-02-14,3.0,Not Filled
6331,Player 9,Agility,2022-02-15,6.0,Not Filled
6332,Player 9,Agility,2022-02-16,6.0,Filled
6333,Player 9,Agility,2022-02-17,9.0,Not Filled
6334,Player 9,Agility,2022-02-18,9.0,Not Filled
6335,Player 9,Agility,2022-02-21,9.0,Not Filled
6336,Player 9,Agility,2022-02-22,8.0,Not Filled
6337,Player 9,Agility,2022-02-23,8.0,Not Filled
6338,Player 9,Agility,2022-02-24,8.0,Filled
6339,Player 9,Agility,2022-02-25,9.0,Not Filled
6340,Player 9,Agility,2022-02-28,9.0,Not Filled
6341,Player 9,Agility,2022-03-01,9.0,Not Filled
6342,Player 9,Agility,2022-03-02,7.0,Not Filled
6343,Player 9,Agility,2022-03-03,10.0,Not Filled
6344,Player 9,Agility,2022-03-04,10.0,Filled
6345,Player 9,Agility,2022-03-07,3.0,Not Filled
6346,Player 9,Agility,2022-03-08,3.0,Filled
6347,Player 9,Agility,2022-03-09,3.0,Not Filled
6348,Player 9,Agility,2022-03-10,6.0,Not Filled
6349,Player 9,Agility,2022-03-11,10.0,Not Filled
6350,Player 9,Agility,2022-03-14,5.0,Not Filled
6351,Player 9,Agility,2022-03-15,5.0,Filled
6352,Player 9,Agility,2022-03-16,8.0,Not Filled
6353,Player 9,Agility,2022-03-17,8.0,Not Filled
6354,Player 9,Agility,2022-03-18,8.0,Not Filled
6355,Player 9,Agility,2022-03-21,7.0,Not Filled
6356,Player 9,Agility,2022-03-22,3.0,Not Filled
6357,Player 9,Agility,2022-03-23,6.0,Not Filled
6358,Player 9,Agility,2022-03-24,6.0,Filled
6359,Player 9,Agility,2022-03-25,3.0,Not Filled
6360,Player 9,Agility,2022-03-28,3.0,Filled
6361,Player 9,Agility,2022-03-29,3.0,Not Filled
6362,Player 9,Agility,2022-03-30,5.0,Not Filled
6363,Player 9,Agility,2022-03-31,7.0,Not Filled
6364,Player 9,Agility,2022-04-01,6.0,Not Filled
6365,Player 9,Agility,2022-04-04,6.0,Filled
6366,Player 9,Agility,2022-04-05,10.0,Not Filled
6367,Player 9,Agility,2022-04-06,10.0,Filled
6368,Player 9,Agility,2022-04-07,9.0,Not Filled
6369,Player 9,Agility,2022-04-08,5.0,Not Filled
6370,Player 9,Agility,2022-04-11,8.0,Not Filled
6371,Player 9,Agility,2022-04-12,8.0,Filled
6372,Player 9,Agility,2022-04-13,8.0,Not Filled
6373,Player 9,Agility,2022-04-14,8.0,Filled
6374,Player 9,Agility,2022-04-15,5.0,Not Filled
6375,Player 9,Agility,2022-04-18,5.0,Filled
6376,Player 9,Agility,2022-04-19,6.0,Not Filled
6377,Player 9,Agility,2022-04-20,4.0,Not Filled
6378,Player 9,Agility,2022-04-21,5.0,Not Filled
6379,Player 9,Agility,2022-04-22,3.0,Not Filled
6380,Player 9,Agility,2022-04-25,3.0,Filled
6381,Player 9,Agility,2022-04-26,5.0,Not Filled
6382,Player 9,Agility,2022-04-27,5.0,Filled
6383,Player 9,Agility,2022-04-28,9.0,Not Filled
6384,Player 9,Agility,2022-04-29,9.0,Filled
6385,Player 9,Agility,2022-05-02,10.0,Not Filled
6386,Player 9,Agility,2022-05-03,10.0,Not Filled
6387,Player 9,Agility,2022-05-04,9.0,Not Filled
6388,Player 9,Agility,2022-05-05,9.0,Filled
6389,Player 9,Agility,2022-05-06,3.0,Not Filled
6390,Player 9,Agility,2022-05-09,3.0,Filled
6391,Player 9,Agility,2022-05-10,9.0,Not Filled
6392,Player 9,Agility,2022-05-11,7.0,Not Filled
6393,Player 9,Agility,2022-05-12,10.0,Not Filled
6394,Player 9,Agility,2022-05-13,10.0,Filled
6395,Player 9,Agility,2022-05-16,10.0,Not Filled
6396,Player 9,Agility,2022-05-17,10.0,Filled
6397,Player 9,Agility,2022-05-18,6.0,Not Filled
6398,Player 9,Agility,2022-05-19,6.0,Filled
6399,Player 9,Agility,2022-05-20,10.0,Not Filled
6400,Player 9,Agility,2022-05-23,10.0,Filled
6401,Player 9,Agility,2022-05-24,4.0,Not Filled
6402,Player 9,Agility,2022-05-25,4.0,Filled
6403,Player 9,Agility,2022-05-26,4.0,Not Filled
6404,Player 9,Agility,2022-05-27,4.0,Not Filled
6405,Player 9,Agility,2022-05-30,8.0,Not Filled
6406,Player 9,Agility,2022-05-31,7.0,Not Filled
6407,Player 9,Agility,2022-06-01,7.0,Not Filled
6408,Player 9,Agility,2022-06-02,4.0,Not Filled
6409,Player 9,Agility,2022-06-03,8.0,Not Filled
6410,Player 9,Agility,2022-06-06,8.0,Filled
6411,Player 9,Agility,2022-06-07,9.0,Not Filled
6412,Player 9,Agility,2022-06-08,9.0,Filled
6413,Player 9,Agility,2022-06-09,9.0,Filled
6414,Player 9,Agility,2022-06-10,7.0,Not Filled
6415,Player 9,Agility,2022-06-13,7.0,Filled
6416,Player 9,Agility,2022-06-14,3.0,Not Filled
6417,Player 9,Agility,2022-06-15,8.0,Not Filled
6418,Player 9,Agility,2022-06-16,8.0,Filled
6419,Player 9,Agility,2022-06-17,9.0,Not Filled
6420,Player 9,Agility,2022-06-20,3.0,Not Filled
6421,Player 9,Agility,2022-06-21,6.0,Not Filled
6422,Player 9,Agility,2022-06-22,6.0,Filled
6423,Player 9,Agility,2022-06-23,6.0,Filled
6424,Player 9,Agility,2022-06-24,6.0,Filled
6425,Player 9,Agility,2022-06-27,10.0,Not Filled
6426,Player 9,Agility,2022-06-28,7.0,Not Filled
6427,Player 9,Agility,2022-06-29,9.0,Not Filled
6428,Player 9,Agility,2022-06-30,4.0,Not Filled
6429,Player 9,Agility,2022-07-01,4.0,Filled
6430,Player 9,Agility,2022-07-04,5.0,Not Filled
6431,Player 9,Agility,2022-07-05,5.0,Filled
6432,Player 9,Agility,2022-07-06,8.0,Not Filled
6433,Player 9,Agility,2022-07-07,5.0,Not Filled
6434,Player 9,Agility,2022-07-08,10.0,Not Filled
6435,Player 9,Agility,2022-07-11,10.0,Filled
6436,Player 9,Agility,2022-07-12,10.0,Filled
6437,Player 9,Agility,2022-07-13,8.0,Not Filled
6438,Player 9,Agility,2022-07-14,5.0,Not Filled
6439,Player 9,Agility,2022-07-15,5.0,Filled
6440,Player 9,Agility,2022-07-18,5.0,Filled
6441,Player 9,Agility,2022-07-19,5.0,Filled
6442,Player 9,Agility,2022-07-20,7.0,Not Filled
6443,Player 9,Agility,2022-07-21,7.0,Filled
6444,Player 9,Agility,2022-07-22,7.0,Filled
6445,Player 9,Agility,2022-07-25,7.0,Filled
6446,Player 9,Agility,2022-07-26,7.0,Filled
6447,Player 9,Agility,2022-07-27,7.0,Filled
6448,Player 9,Agility,2022-07-28,10.0,Not Filled
6449,Player 9,Agility,2022-07-29,10.0,Filled
6450,Player 9,Cardio,2022-01-03,3.0,Not Filled
6451,Player 9,Cardio,2022-01-04,6.0,Not Filled
6452,Player 9,Cardio,2022-01-05,6.0,Not Filled
6453,Player 9,Cardio,2022-01-06,6.0,Filled
6454,Player 9,Cardio,2022-01-07,6.0,Filled
6455,Player 9,Cardio,2022-01-10,3.0,Not Filled
6456,Player 9,Cardio,2022-01-11,3.0,Filled
6457,Player 9,Cardio,2022-01-12,7.0,Not Filled
6458,Player 9,Cardio,2022-01-13,7.0,Filled
6459,Player 9,Cardio,2022-01-14,5.0,Not Filled
6460,Player 9,Cardio,2022-01-17,7.0,Not Filled
6461,Player 9,Cardio,2022-01-18,7.0,Filled
6462,Player 9,Cardio,2022-01-19,3.0,Not Filled
6463,Player 9,Cardio,2022-01-20,4.0,Not Filled
6464,Player 9,Cardio,2022-01-21,4.0,Filled
6465,Player 9,Cardio,2022-01-24,5.0,Not Filled
6466,Player 9,Cardio,2022-01-25,5.0,Filled
6467,Player 9,Cardio,2022-01-26,4.0,Not Filled
6468,Player 9,Cardio,2022-01-27,9.0,Not Filled
6469,Player 9,Cardio,2022-01-28,6.0,Not Filled
6470,Player 9,Cardio,2022-01-31,6.0,Not Filled
6471,Player 9,Cardio,2022-02-01,4.0,Not Filled
6472,Player 9,Cardio,2022-02-02,9.0,Not Filled
6473,Player 9,Cardio,2022-02-03,3.0,Not Filled
6474,Player 9,Cardio,2022-02-04,3.0,Filled
6475,Player 9,Cardio,2022-02-07,7.0,Not Filled
6476,Player 9,Cardio,2022-02-08,7.0,Filled
6477,Player 9,Cardio,2022-02-09,7.0,Filled
6478,Player 9,Cardio,2022-02-10,7.0,Filled
6479,Player 9,Cardio,2022-02-11,4.0,Not Filled
6480,Player 9,Cardio,2022-02-14,6.0,Not Filled
6481,Player 9,Cardio,2022-02-15,9.0,Not Filled
6482,Player 9,Cardio,2022-02-16,5.0,Not Filled
6483,Player 9,Cardio,2022-02-17,9.0,Not Filled
6484,Player 9,Cardio,2022-02-18,9.0,Filled
6485,Player 9,Cardio,2022-02-21,9.0,Filled
6486,Player 9,Cardio,2022-02-22,5.0,Not Filled
6487,Player 9,Cardio,2022-02-23,10.0,Not Filled
6488,Player 9,Cardio,2022-02-24,10.0,Filled
6489,Player 9,Cardio,2022-02-25,5.0,Not Filled
6490,Player 9,Cardio,2022-02-28,6.0,Not Filled
6491,Player 9,Cardio,2022-03-01,7.0,Not Filled
6492,Player 9,Cardio,2022-03-02,3.0,Not Filled
6493,Player 9,Cardio,2022-03-03,3.0,Filled
6494,Player 9,Cardio,2022-03-04,10.0,Not Filled
6495,Player 9,Cardio,2022-03-07,10.0,Filled
6496,Player 9,Cardio,2022-03-08,10.0,Filled
6497,Player 9,Cardio,2022-03-09,10.0,Filled
6498,Player 9,Cardio,2022-03-10,7.0,Not Filled
6499,Player 9,Cardio,2022-03-11,7.0,Filled
6500,Player 9,Cardio,2022-03-14,3.0,Not Filled
6501,Player 9,Cardio,2022-03-15,3.0,Not Filled
6502,Player 9,Cardio,2022-03-16,8.0,Not Filled
6503,Player 9,Cardio,2022-03-17,7.0,Not Filled
6504,Player 9,Cardio,2022-03-18,7.0,Filled
6505,Player 9,Cardio,2022-03-21,7.0,Filled
6506,Player 9,Cardio,2022-03-22,9.0,Not Filled
6507,Player 9,Cardio,2022-03-23,9.0,Filled
6508,Player 9,Cardio,2022-03-24,8.0,Not Filled
6509,Player 9,Cardio,2022-03-25,8.0,Filled
6510,Player 9,Cardio,2022-03-28,8.0,Filled
6511,Player 9,Cardio,2022-03-29,9.0,Not Filled
6512,Player 9,Cardio,2022-03-30,5.0,Not Filled
6513,Player 9,Cardio,2022-03-31,3.0,Not Filled
6514,Player 9,Cardio,2022-04-01,5.0,Not Filled
6515,Player 9,Cardio,2022-04-04,5.0,Filled
6516,Player 9,Cardio,2022-04-05,9.0,Not Filled
6517,Player 9,Cardio,2022-04-06,4.0,Not Filled
6518,Player 9,Cardio,2022-04-07,7.0,Not Filled
6519,Player 9,Cardio,2022-04-08,7.0,Not Filled
6520,Player 9,Cardio,2022-04-11,9.0,Not Filled
6521,Player 9,Cardio,2022-04-12,10.0,Not Filled
6522,Player 9,Cardio,2022-04-13,10.0,Filled
6523,Player 9,Cardio,2022-04-14,10.0,Filled
6524,Player 9,Cardio,2022-04-15,6.0,Not Filled
6525,Player 9,Cardio,2022-04-18,6.0,Filled
6526,Player 9,Cardio,2022-04-19,3.0,Not Filled
6527,Player 9,Cardio,2022-04-20,3.0,Filled
6528,Player 9,Cardio,2022-04-21,3.0,Filled
6529,Player 9,Cardio,2022-04-22,3.0,Filled
6530,Player 9,Cardio,2022-04-25,3.0,Not Filled
6531,Player 9,Cardio,2022-04-26,3.0,Filled
6532,Player 9,Cardio,2022-04-27,4.0,Not Filled
6533,Player 9,Cardio,2022-04-28,3.0,Not Filled
6534,Player 9,Cardio,2022-04-29,6.0,Not Filled
6535,Player 9,Cardio,2022-05-02,6.0,Filled
6536,Player 9,Cardio,2022-05-03,10.0,Not Filled
6537,Player 9,Cardio,2022-05-04,10.0,Filled
6538,Player 9,Cardio,2022-05-05,6.0,Not Filled
6539,Player 9,Cardio,2022-05-06,6.0,Filled
6540,Player 9,Cardio,2022-05-09,4.0,Not Filled
6541,Player 9,Cardio,2022-05-10,4.0,Filled
6542,Player 9,Cardio,2022-05-11,6.0,Not Filled
6543,Player 9,Cardio,2022-05-12,7.0,Not Filled
6544,Player 9,Cardio,2022-05-13,3.0,Not Filled
6545,Player 9,Cardio,2022-05-16,3.0,Filled
6546,Player 9,Cardio,2022-05-17,3.0,Filled
6547,Player 9,Cardio,2022-05-18,3.0,Filled
6548,Player 9,Cardio,2022-05-19,5.0,Not Filled
6549,Player 9,Cardio,2022-05-20,6.0,Not Filled
6550,Player 9,Cardio,2022-05-23,4.0,Not Filled
6551,Player 9,Cardio,2022-05-24,4.0,Filled
6552,Player 9,Cardio,2022-05-25,5.0,Not Filled
6553,Player 9,Cardio,2022-05-26,4.0,Not Filled
6554,Player 9,Cardio,2022-05-27,8.0,Not Filled
6555,Player 9,Cardio,2022-05-30,9.0,Not Filled
6556,Player 9,Cardio,2022-05-31,10.0,Not Filled
6557,Player 9,Cardio,2022-06-01,3.0,Not Filled
6558,Player 9,Cardio,2022-06-02,8.0,Not Filled
6559,Player 9,Cardio,2022-06-03,10.0,Not Filled
6560,Player 9,Cardio,2022-06-06,10.0,Filled
6561,Player 9,Cardio,2022-06-07,10.0,Not Filled
6562,Player 9,Cardio,2022-06-08,10.0,Filled
6563,Player 9,Cardio,2022-06-09,10.0,Filled
6564,Player 9,Cardio,2022-06-10,5.0,Not Filled
6565,Player 9,Cardio,2022-06-13,7.0,Not Filled
6566,Player 9,Cardio,2022-06-14,4.0,Not Filled
6567,Player 9,Cardio,2022-06-15,3.0,Not Filled
6568,Player 9,Cardio,2022-06-16,3.0,Filled
6569,Player 9,Cardio,2022-06-17,10.0,Not Filled
6570,Player 9,Cardio,2022-06-20,5.0,Not Filled
6571,Player 9,Cardio,2022-06-21,8.0,Not Filled
6572,Player 9,Cardio,2022-06-22,3.0,Not Filled
6573,Player 9,Cardio,2022-06-23,4.0,Not Filled
6574,Player 9,Cardio,2022-06-24,7.0,Not Filled
6575,Player 9,Cardio,2022-06-27,3.0,Not Filled
6576,Player 9,Cardio,2022-06-28,3.0,Not Filled
6577,Player 9,Cardio,2022-06-29,9.0,Not Filled
6578,Player 9,Cardio,2022-06-30,9.0,Filled
6579,Player 9,Cardio,2022-07-01,7.0,Not Filled
6580,Player 9,Cardio,2022-07-04,7.0,Filled
6581,Player 9,Cardio,2022-07-05,7.0,Filled
6582,Player 9,Cardio,2022-07-06,5.0,Not Filled
6583,Player 9,Cardio,2022-07-07,8.0,Not Filled
6584,Player 9,Cardio,2022-07-08,6.0,Not Filled
6585,Player 9,Cardio,2022-07-11,9.0,Not Filled
6586,Player 9,Cardio,2022-07-12,9.0,Filled
6587,Player 9,Cardio,2022-07-13,8.0,Not Filled
6588,Player 9,Cardio,2022-07-14,8.0,Filled
6589,Player 9,Cardio,2022-07-15,10.0,Not Filled
6590,Player 9,Cardio,2022-07-18,7.0,Not Filled
6591,Player 9,Cardio,2022-07-19,6.0,Not Filled
6592,Player 9,Cardio,2022-07-20,3.0,Not Filled
6593,Player 9,Cardio,2022-07-21,3.0,Filled
6594,Player 9,Cardio,2022-07-22,4.0,Not Filled
6595,Player 9,Cardio,2022-07-25,9.0,Not Filled
6596,Player 9,Cardio,2022-07-26,8.0,Not Filled
6597,Player 9,Cardio,2022-07-27,4.0,Not Filled
6598,Player 9,Cardio,2022-07-28,4.0,Filled
6599,Player 9,Cardio,2022-07-29,4.0,Filled
6600,Player 9,Strength Building,2022-01-03,4.0,Not Filled
6601,Player 9,Strength Building,2022-01-04,9.0,Not Filled
6602,Player 9,Strength Building,2022-01-05,9.0,Filled
6603,Player 9,Strength Building,2022-01-06,10.0,Not Filled
6604,Player 9,Strength Building,2022-01-07,3.0,Not Filled
6605,Player 9,Strength Building,2022-01-10,3.0,Filled
6606,Player 9,Strength Building,2022-01-11,3.0,Filled
6607,Player 9,Strength Building,2022-01-12,3.0,Filled
6608,Player 9,Strength Building,2022-01-13,3.0,Filled
6609,Player 9,Strength Building,2022-01-14,10.0,Not Filled
6610,Player 9,Strength Building,2022-01-17,3.0,Not Filled
6611,Player 9,Strength Building,2022-01-18,10.0,Not Filled
6612,Player 9,Strength Building,2022-01-19,3.0,Not Filled
6613,Player 9,Strength Building,2022-01-20,6.0,Not Filled
6614,Player 9,Strength Building,2022-01-21,7.0,Not Filled
6615,Player 9,Strength Building,2022-01-24,7.0,Filled
6616,Player 9,Strength Building,2022-01-25,8.0,Not Filled
6617,Player 9,Strength Building,2022-01-26,6.0,Not Filled
6618,Player 9,Strength Building,2022-01-27,6.0,Not Filled
6619,Player 9,Strength Building,2022-01-28,3.0,Not Filled
6620,Player 9,Strength Building,2022-01-31,7.0,Not Filled
6621,Player 9,Strength Building,2022-02-01,6.0,Not Filled
6622,Player 9,Strength Building,2022-02-02,6.0,Filled
6623,Player 9,Strength Building,2022-02-03,7.0,Not Filled
6624,Player 9,Strength Building,2022-02-04,10.0,Not Filled
6625,Player 9,Strength Building,2022-02-07,7.0,Not Filled
6626,Player 9,Strength Building,2022-02-08,9.0,Not Filled
6627,Player 9,Strength Building,2022-02-09,4.0,Not Filled
6628,Player 9,Strength Building,2022-02-10,3.0,Not Filled
6629,Player 9,Strength Building,2022-02-11,9.0,Not Filled
6630,Player 9,Strength Building,2022-02-14,9.0,Filled
6631,Player 9,Strength Building,2022-02-15,9.0,Filled
6632,Player 9,Strength Building,2022-02-16,8.0,Not Filled
6633,Player 9,Strength Building,2022-02-17,8.0,Not Filled
6634,Player 9,Strength Building,2022-02-18,8.0,Filled
6635,Player 9,Strength Building,2022-02-21,3.0,Not Filled
6636,Player 9,Strength Building,2022-02-22,8.0,Not Filled
6637,Player 9,Strength Building,2022-02-23,8.0,Not Filled
6638,Player 9,Strength Building,2022-02-24,7.0,Not Filled
6639,Player 9,Strength Building,2022-02-25,7.0,Filled
6640,Player 9,Strength Building,2022-02-28,7.0,Filled
6641,Player 9,Strength Building,2022-03-01,5.0,Not Filled
6642,Player 9,Strength Building,2022-03-02,7.0,Not Filled
6643,Player 9,Strength Building,2022-03-03,7.0,Filled
6644,Player 9,Strength Building,2022-03-04,7.0,Filled
6645,Player 9,Strength Building,2022-03-07,9.0,Not Filled
6646,Player 9,Strength Building,2022-03-08,9.0,Filled
6647,Player 9,Strength Building,2022-03-09,7.0,Not Filled
6648,Player 9,Strength Building,2022-03-10,3.0,Not Filled
6649,Player 9,Strength Building,2022-03-11,10.0,Not Filled
6650,Player 9,Strength Building,2022-03-14,6.0,Not Filled
6651,Player 9,Strength Building,2022-03-15,6.0,Filled
6652,Player 9,Strength Building,2022-03-16,4.0,Not Filled
6653,Player 9,Strength Building,2022-03-17,4.0,Filled
6654,Player 9,Strength Building,2022-03-18,7.0,Not Filled
6655,Player 9,Strength Building,2022-03-21,7.0,Not Filled
6656,Player 9,Strength Building,2022-03-22,4.0,Not Filled
6657,Player 9,Strength Building,2022-03-23,5.0,Not Filled
6658,Player 9,Strength Building,2022-03-24,5.0,Filled
6659,Player 9,Strength Building,2022-03-25,6.0,Not Filled
6660,Player 9,Strength Building,2022-03-28,6.0,Filled
6661,Player 9,Strength Building,2022-03-29,10.0,Not Filled
6662,Player 9,Strength Building,2022-03-30,10.0,Filled
6663,Player 9,Strength Building,2022-03-31,10.0,Filled
6664,Player 9,Strength Building,2022-04-01,9.0,Not Filled
6665,Player 9,Strength Building,2022-04-04,8.0,Not Filled
6666,Player 9,Strength Building,2022-04-05,9.0,Not Filled
6667,Player 9,Strength Building,2022-04-06,5.0,Not Filled
6668,Player 9,Strength Building,2022-04-07,5.0,Filled
6669,Player 9,Strength Building,2022-04-08,5.0,Not Filled
6670,Player 9,Strength Building,2022-04-11,4.0,Not Filled
6671,Player 9,Strength Building,2022-04-12,6.0,Not Filled
6672,Player 9,Strength Building,2022-04-13,5.0,Not Filled
6673,Player 9,Strength Building,2022-04-14,5.0,Filled
6674,Player 9,Strength Building,2022-04-15,5.0,Not Filled
6675,Player 9,Strength Building,2022-04-18,5.0,Filled
6676,Player 9,Strength Building,2022-04-19,6.0,Not Filled
6677,Player 9,Strength Building,2022-04-20,6.0,Not Filled
6678,Player 9,Strength Building,2022-04-21,6.0,Filled
6679,Player 9,Strength Building,2022-04-22,8.0,Not Filled
6680,Player 9,Strength Building,2022-04-25,4.0,Not Filled
6681,Player 9,Strength Building,2022-04-26,6.0,Not Filled
6682,Player 9,Strength Building,2022-04-27,6.0,Filled
6683,Player 9,Strength Building,2022-04-28,6.0,Filled
6684,Player 9,Strength Building,2022-04-29,6.0,Filled
6685,Player 9,Strength Building,2022-05-02,6.0,Filled
6686,Player 9,Strength Building,2022-05-03,9.0,Not Filled
6687,Player 9,Strength Building,2022-05-04,5.0,Not Filled
6688,Player 9,Strength Building,2022-05-05,10.0,Not Filled
6689,Player 9,Strength Building,2022-05-06,6.0,Not Filled
6690,Player 9,Strength Building,2022-05-09,8.0,Not Filled
